bucket,kind,id,region,source,before,after,reason
kept,term,29596,hong_kong,THE EDUCATION UNIVERSITY OF HONG KONG HANDICAP,香港教育大学让赛,香港教育大学让赛,original marker is not bracketed
kept,term,29614,hong_kong,THE PEAK HANDICAP,山顶让赛,山顶让赛,original marker is not bracketed
kept,term,29622,hong_kong,THOMSON HANDICAP,谭臣让赛,谭臣让赛,original marker is not bracketed
kept,term,29623,hong_kong,TIGER PRAWN HANDICAP,金同德让赛,金同德让赛,original marker is not bracketed
kept,term,29624,hong_kong,TIM MEI HANDICAP,添美让赛,添美让赛,original marker is not bracketed
kept,term,29625,hong_kong,TIME WARP HANDICAP,马克罗斯让赛,马克罗斯让赛,original marker is not bracketed
kept,term,29626,hong_kong,TING KOK HANDICAP,汀角让赛,汀角让赛,original marker is not bracketed
kept,term,29627,hong_kong,TIU KENG LENG HANDICAP,调景岭让赛,调景岭让赛,original marker is not bracketed
kept,term,29628,hong_kong,TO FUNG SHAN HANDICAP,道风山让赛,道风山让赛,original marker is not bracketed
kept,term,29629,hong_kong,TO STRIVE IS TO SHINE HANDICAP,驰骋展光芒让赛,驰骋展光芒让赛,original marker is not bracketed
kept,term,29630,hong_kong,TONG FUK HANDICAP,塘福让赛,塘福让赛,original marker is not bracketed
kept,term,29631,hong_kong,TONG SHUI HANDICAP,糖水让赛,糖水让赛,original marker is not bracketed
kept,term,29632,hong_kong,TOURMALINE HANDICAP,碧玺让赛,碧玺让赛,original marker is not bracketed
kept,term,29633,hong_kong,TSAP TSEUNG HANDICAP,集祥让赛,集祥让赛,original marker is not bracketed
kept,term,29634,hong_kong,TSEUNG KWAN O HANDICAP,将军澳让赛,将军澳让赛,original marker is not bracketed
kept,term,29635,hong_kong,TSIM SHA TSUI EAST HANDICAP,尖东让赛,尖东让赛,original marker is not bracketed
kept,term,29636,hong_kong,TSOI TAK HANDICAP,载德让赛,载德让赛,original marker is not bracketed
kept,term,29637,hong_kong,TSUEN FU HANDICAP,荃富让赛,荃富让赛,original marker is not bracketed
kept,term,29638,hong_kong,TUNG WAN HANDICAP,东湾让赛,东湾让赛,original marker is not bracketed
kept,term,29640,hong_kong,TUNG WAN SHAN HANDICAP,东湾山让赛,东湾山让赛,original marker is not bracketed
kept,term,29642,hong_kong,TVB WAI YIN ASSOCIATION SPECIAL HANDICAP,TVB慧妍雅集爱心传承让赛,TVB慧妍雅集爱心传承让赛,original marker is not bracketed
kept,term,29643,hong_kong,ULSAN HANDICAP,蔚山让赛,蔚山让赛,original marker is not bracketed
kept,term,29644,hong_kong,UN CHAU HANDICAP,元州让赛,元州让赛,original marker is not bracketed
kept,term,29645,hong_kong,UNCOMPROMISING INTEGRITY 1200M HANDICAP,坚守诚信1200米让赛,坚守诚信1200米让赛,original marker is not bracketed
kept,term,29646,hong_kong,UNCOMPROMISING INTEGRITY 1800M HANDICAP,坚守诚信1800米让赛,坚守诚信1800米让赛,original marker is not bracketed
kept,term,29647,hong_kong,UNITED KINGDOM HANDICAP,英国让赛,英国让赛,original marker is not bracketed
kept,term,29648,hong_kong,VERBENA HANDICAP,地锦让赛,地锦让赛,original marker is not bracketed
kept,term,29649,hong_kong,VICTORIA GAP HANDICAP,炉峰峡让赛,炉峰峡让赛,original marker is not bracketed
kept,term,29650,hong_kong,VICTORY HANDICAP,胜利让赛,胜利让赛,original marker is not bracketed
kept,term,29651,hong_kong,WALNUT HANDICAP,胡桃木让赛,胡桃木让赛,original marker is not bracketed
kept,term,29652,hong_kong,WATERFALL BAY HANDICAP,瀑布湾让赛,瀑布湾让赛,original marker is not bracketed
kept,term,29653,hong_kong,WATERFALL BAY PARK HANDICAP,瀑布湾公园让赛,瀑布湾公园让赛,original marker is not bracketed
kept,term,29654,hong_kong,WATERLOO HANDICAP,窝打老让赛,窝打老让赛,original marker is not bracketed
kept,term,29655,hong_kong,WELLINGTON HANDICAP,威灵顿让赛,威灵顿让赛,original marker is not bracketed
kept,term,29656,hong_kong,WESTLANDS HANDICAP,华兰让赛,华兰让赛,original marker is not bracketed
kept,term,29657,hong_kong,WHEELCHAIR FENCING 1200M HANDICAP,轮椅剑击1200米让赛,轮椅剑击1200米让赛,original marker is not bracketed
kept,term,29658,hong_kong,WHITFIELD HANDICAP,威非路让赛,威非路让赛,original marker is not bracketed
kept,term,29659,hong_kong,WINDY GAP HANDICAP,大风坳让赛,大风坳让赛,original marker is not bracketed
kept,term,29661,hong_kong,WING LOK HANDICAP,永乐让赛,永乐让赛,original marker is not bracketed
kept,term,29662,hong_kong,WISTARIA HANDICAP,紫藤让赛,紫藤让赛,original marker is not bracketed
kept,term,29664,hong_kong,WO TIK HANDICAP,禾笛让赛,禾笛让赛,original marker is not bracketed
kept,term,29665,hong_kong,WONG MA TEI HANDICAP,黄麻地让赛,黄麻地让赛,original marker is not bracketed
kept,term,29666,hong_kong,WONG SHEK HANDICAP,黄石让赛,黄石让赛,original marker is not bracketed
kept,term,29667,hong_kong,WORLD-CLASS LEADERSHIP 1200M HANDICAP,卓越领导1200米让赛,卓越领导1200米让赛,original marker is not bracketed
kept,term,29668,hong_kong,WUHU HANDICAP,芜湖让赛,芜湖让赛,original marker is not bracketed
kept,term,29670,hong_kong,YAU TONG HANDICAP,油塘让赛,油塘让赛,original marker is not bracketed
kept,term,29671,hong_kong,YEW HANDICAP,紫杉让赛,紫杉让赛,original marker is not bracketed
kept,term,29672,hong_kong,YUEN CHAU TSAI HANDICAP,元洲仔让赛,元洲仔让赛,original marker is not bracketed
kept,term,29673,hong_kong,YUEN SHIN HANDICAP,完善让赛,完善让赛,original marker is not bracketed
kept,term,29674,hong_kong,YUEN YUEN HANDICAP,源远让赛,源远让赛,original marker is not bracketed
kept,term,29675,hong_kong,YUN PING HANDICAP,恩平让赛,恩平让赛,original marker is not bracketed
kept,term,13095,japan,Goodluck Handicap,好运让赛,好运让赛,original marker is not bracketed
kept,term,13120,other,3yo+ Handicap,三岁以上马让赛,三岁以上马让赛,original marker is not bracketed
kept,term,13143,other,BM 72 Handicap,指标评分72让赛,指标评分72让赛,original marker is not bracketed
kept,term,13144,other,BM 88 Handicap,指标评分88让赛,指标评分88让赛,original marker is not bracketed
kept,term,13145,other,BM90 Handicap,指标评分90让赛,指标评分90让赛,original marker is not bracketed
kept,term,13146,other,BM96 Handicap,指标评分96让赛,指标评分96让赛,original marker is not bracketed
kept,term,13147,other,Bob Hoysted Handicap,何士达让赛,何士达让赛,original marker is not bracketed
kept,term,13148,other,Bright Shadow Quality,辉影让赛,辉影让赛,original marker is not bracketed
kept,term,13161,other,Chairman's Handicap,主席让赛,主席让赛,original marker is not bracketed
kept,term,13162,other,Chairman's Quality,主席让赛,主席让赛,original marker is not bracketed
kept,term,13181,other,Fernhill Mile Handicap,凤山一哩让赛,凤山一哩让赛,original marker is not bracketed
kept,term,13196,other,HKIR in December Umngeni Handicap,十二月香港国际赛事温盖尼让赛,十二月香港国际赛事温盖尼让赛,original marker is not bracketed
kept,term,13198,other,HKJC World Pool Bobbie Lewis Quality,香港赛马会全球汇合彩池波比路易士让赛,香港赛马会全球汇合彩池波比路易士让赛,original marker is not bracketed
kept,term,13202,other,HKJC World Pool Fernhill Mile,香港赛马会全球汇合彩池凤山一哩让赛,香港赛马会全球汇合彩池凤山一哩让赛,original marker is not bracketed
kept,term,13203,other,HKJC World Pool Grand Handicap,香港赛马会全球汇合彩池让赛,香港赛马会全球汇合彩池让赛,original marker is not bracketed
kept,term,13204,other,HKJC World Pool Handicap,香港赛马会全球汇合彩池让赛,香港赛马会全球汇合彩池让赛,original marker is not bracketed
kept,term,13230,other,Lexus Archer Stakes (Hotham Handicap),荷辉让赛,荷辉让赛,original marker is not bracketed
kept,term,13231,other,LHKIR in December Umngeni Handicap,十二月浪琴香港国际赛事温盖尼让赛,十二月浪琴香港国际赛事温盖尼让赛,original marker is not bracketed
kept,term,13288,other,The Hong Kong Jockey Club World Pool Handicap,香港赛马会全球汇合彩池让赛,香港赛马会全球汇合彩池让赛,original marker is not bracketed
kept,term,13292,other,Toorak Handicap,杜勒让赛,杜勒让赛,original marker is not bracketed
kept,term,13295,other,Weekend Hussler Handicap,周末商贩让赛,周末商贩让赛,original marker is not bracketed
kept,term,13301,other,World Pool Handicap,全球汇合彩池让赛,全球汇合彩池让赛,original marker is not bracketed
kept,term,14296,other,Doncaster Handicap,唐加士打让赛,唐加士打让赛,original marker is not bracketed
kept,term,14301,other,Hotham Handicap Archer Stakes Saab Quality,荷辉让赛 绅宝公开赛,荷辉让赛 绅宝公开赛,original marker is not bracketed
kept,term,14356,other,Anniversary Handicap,周年纪念让赛,周年纪念让赛,original marker is not bracketed
kept,term,14362,other,Aspiration Quality,抱负让赛,抱负让赛,original marker is not bracketed
kept,term,14366,other,Aurie's Star Handicap,奥利之星让赛,奥利之星让赛,original marker is not bracketed
kept,term,14405,other,Bill Ritchie Handicap,李智让赛,李智让赛,original marker is not bracketed
kept,term,14416,other,Bobbie Lewis Quality,波比路易仕让赛,波比路易仕让赛,original marker is not bracketed
kept,term,14451,other,Cape Summer Stayers Handicap,开普夏季长途让赛,开普夏季长途让赛,original marker is not bracketed
kept,term,14486,other,Concorde Handicap,和谐让赛,和谐让赛,original marker is not bracketed
kept,term,14545,other,Durban July,德班七月让赛,德班七月让赛,original marker is not bracketed
kept,term,14553,other,Easter Handicap,复活节让赛,复活节让赛,original marker is not bracketed
kept,term,14561,other,Epsom Handicap,叶森让赛,叶森让赛,original marker is not bracketed
kept,term,14839,other,Newcastle Newmarket Handicap,纽卡素新市场让赛,纽卡素新市场让赛,original marker is not bracketed
kept,term,14840,other,Newmarket Handicap,新市场让赛,新市场让赛,original marker is not bracketed
kept,term,14863,other,Peninsula Handicap,半岛让赛,半岛让赛,original marker is not bracketed
kept,term,14922,other,Reginald Allen Quality,雷根雅伦让赛,雷根雅伦让赛,original marker is not bracketed
kept,term,14998,other,Standish Handicap,史达德殊让赛,史达德殊让赛,original marker is not bracketed
kept,term,15003,other,Stradbroke Handicap,史德布克让赛,史德布克让赛,original marker is not bracketed
kept,term,15044,other,The RedSea Turf Handicap,红海草地让赛,红海草地让赛,original marker is not bracketed
kept,term,15063,other,Tramway Handicap,电车路让赛,电车路让赛,original marker is not bracketed
kept,term,15108,other,Wenona Girl Quality,咏娜让赛,咏娜让赛,original marker is not bracketed
kept,term,29715,other,3yo+ Handicap-NO BETTING SERVICE OFFERED,三岁以上马让赛[本赛事不设投注],三岁以上马让赛[本赛事不设投注],original marker is not bracketed
kept,term,29717,other,90-105 Handicap,90-105分让赛,90-105分让赛,original marker is not bracketed
kept,term,29718,other,@Worldpool Twitter Handicap,Twitter@Worldpool让赛,Twitter@Worldpool让赛,original marker is not bracketed
kept,term,29728,other,Class 5 Handicap,第五班让赛,第五班让赛,original marker is not bracketed
kept,term,29736,other,HKJC Elms Handicap,香港赛马会榆树让赛,香港赛马会榆树让赛,original marker is not bracketed
kept,term,29750,other,MR 100 F&M Handicap-NO BETTING SERVICE OFFERED,雌马100分让赛[本赛事不设投注],雌马100分让赛[本赛事不设投注],original marker is not bracketed
kept,term,29751,other,MR 102 Handicap,评分102让赛,评分102让赛,original marker is not bracketed
kept,term,29752,other,MR 68 Handicap,评分68让赛,评分68让赛,original marker is not bracketed
kept,term,29753,other,MR 74 F&M Handicap,雌马74分让赛,雌马74分让赛,original marker is not bracketed
kept,term,29754,other,MR 74 Handicap,评分74让赛,评分74让赛,original marker is not bracketed
kept,term,29755,other,MR 76 F&M Handicap,雌马76分让赛,雌马76分让赛,original marker is not bracketed
kept,term,29756,other,MR 78 F&M Handicap,雌马78分让赛,雌马78分让赛,original marker is not bracketed
kept,term,29757,other,MR 80 Handicap,评分80让赛,评分80让赛,original marker is not bracketed
kept,term,29758,other,MR 84 Handicap,评分84让赛,评分84让赛,original marker is not bracketed
kept,term,29759,other,MR 85 Handicap-NO BETTING SERVICE OFFERED,评分85让赛[本赛事不设投注],评分85让赛[本赛事不设投注],original marker is not bracketed
kept,term,29760,other,MR 94 F&M Handicap,雌马94分让赛,雌马94分让赛,original marker is not bracketed
kept,term,29761,other,MSS Security Sprint (Always Welcome Stakes),MSS保安短途让赛,MSS保安短途让赛,original marker is not bracketed
kept,term,29774,other,The Darley Arabian-NO BETTING SERVICE OFFERED,达利阿拉伯让赛[本赛事不设投注],达利阿拉伯让赛[本赛事不设投注],original marker is not bracketed
kept,term,29782,other,Umngeni Handicap,温盖尼让赛,温盖尼让赛,original marker is not bracketed
kept,term,13306,united_kingdom,'Dash' Handicap,短途让赛,短途让赛,original marker is not bracketed
kept,term,13311,united_kingdom,2yo Handicap,两岁马让赛,两岁马让赛,original marker is not bracketed
kept,term,13313,united_kingdom,3yo 0-100 Handicap,三岁马0-100分让赛,三岁马0-100分让赛,original marker is not bracketed
kept,term,13314,united_kingdom,3yo 0-105 Handicap,三岁马0-105分让赛,三岁马0-105分让赛,original marker is not bracketed
kept,term,13315,united_kingdom,3yo 0-85 Handicap,三岁马0-85分让赛,三岁马0-85分让赛,original marker is not bracketed
kept,term,13316,united_kingdom,3yo 0-95 Handicap,三岁马0-95分让赛,三岁马0-95分让赛,original marker is not bracketed
kept,term,13317,united_kingdom,3yo 76-95 Handicap,三岁马76-95分让赛,三岁马76-95分让赛,original marker is not bracketed
kept,term,13318,united_kingdom,3yo Handicap,三岁马让赛,三岁马让赛,original marker is not bracketed
kept,term,13320,united_kingdom,3yo+ 0-100 Handicap,三岁以上马0-100分让赛,三岁以上马0-100分让赛,original marker is not bracketed
kept,term,13321,united_kingdom,3yo+ 0-105 Handicap,三岁以上马0-105分让赛,三岁以上马0-105分让赛,original marker is not bracketed
kept,term,13322,united_kingdom,3yo+ 61-80 Handicap,三岁以上马61-80分让赛,三岁以上马61-80分让赛,original marker is not bracketed
kept,term,13323,united_kingdom,3yo+ 86-105 Handicap,三岁以上马86-105分让赛,三岁以上马86-105分让赛,original marker is not bracketed
kept,term,13324,united_kingdom,3yo+ Fillies & Mares 0-105 Handicap,三岁以上雌马0-105分让赛,三岁以上雌马0-105分让赛,original marker is not bracketed
kept,term,13325,united_kingdom,3yo+ Fillies & Mares 0-95 Handicap,三岁以上雌马0-95分让赛,三岁以上雌马0-95分让赛,original marker is not bracketed
kept,term,13326,united_kingdom,3yo+ Fillies & Mares 76-95 Handicap,三岁以上雌马76-95分让赛,三岁以上雌马76-95分让赛,original marker is not bracketed
kept,term,13327,united_kingdom,3yo+ Fillies & Mares 86-105 Handicap,三岁以上雌马86-105分让赛,三岁以上雌马86-105分让赛,original marker is not bracketed
kept,term,13328,united_kingdom,3yo+ Fillies & Mares Handicap,三岁以上雌马让赛,三岁以上雌马让赛,original marker is not bracketed
kept,term,13329,united_kingdom,4yo+ 0-105 Handicap,四岁以上马0-105分让赛,四岁以上马0-105分让赛,original marker is not bracketed
kept,term,13330,united_kingdom,4yo+ 86-105 Handicap,四岁以上马86-105分让赛,四岁以上马86-105分让赛,original marker is not bracketed
kept,term,13331,united_kingdom,4yo+ Handicap,四岁以上马让赛,四岁以上马让赛,original marker is not bracketed
kept,term,13341,united_kingdom,Copper Horse Handicap,铜马让赛,铜马让赛,original marker is not bracketed
kept,term,13346,united_kingdom,Derby Festival Handicap,打吡赛期让赛,打吡赛期让赛,original marker is not bracketed
kept,term,13363,united_kingdom,HKJC World Pool Fillies Handicap,香港赛马会全球汇合彩池雌马让赛,香港赛马会全球汇合彩池雌马让赛,original marker is not bracketed
kept,term,13366,united_kingdom,HKJC World Pool Lester Piggott Handicap,香港赛马会全球汇合彩池柏葛让赛,香港赛马会全球汇合彩池柏葛让赛,original marker is not bracketed
kept,term,13368,united_kingdom,HKJC World Pool Northern Dancer Handicap,香港赛马会全球汇合彩池北地舞人让赛,香港赛马会全球汇合彩池北地舞人让赛,original marker is not bracketed
kept,term,13371,united_kingdom,International Handicap,国际让赛,国际让赛,original marker is not bracketed
kept,term,13381,united_kingdom,Lester Piggott Handicap,柏葛让赛,柏葛让赛,original marker is not bracketed
kept,term,13384,united_kingdom,Maddenstown Handicap,马登斯敦让赛,马登斯敦让赛,original marker is not bracketed
kept,term,13403,united_kingdom,Ragusa Handicap,拉古胜让赛,拉古胜让赛,original marker is not bracketed
kept,term,13406,united_kingdom,Rockingham Handicap,罗京安让赛,罗京安让赛,original marker is not bracketed
kept,term,13410,united_kingdom,Summer Fillies Handicap,夏日雌马让赛,夏日雌马让赛,original marker is not bracketed
kept,term,13421,united_kingdom,World Pool Bet With The Tote Fillies Handicap,全球汇合彩池Bet With The Tote雌马让赛,全球汇合彩池Bet With The Tote雌马让赛,original marker is not bracketed
kept,term,13422,united_kingdom,World Pool Bet With The Tote Handicap,全球汇合彩池Bet With The Tote让赛,全球汇合彩池Bet With The Tote让赛,original marker is not bracketed
